SA2,SA2 NAME,Earners,Median_age_of_earners,Total_income_all_persons,Median_income,Mean_income,P80_over_P20,P80_over_P50,P20_over_P50,P10_over_P50,Gini,Top_1pc,Top_5pc,Top_10pc,Prop_Quartile1,Prop_Quartile2,Prop_Quartile3,Prop_Quartile4
507051191,Singleton - Golden Bay - Secret Harbour,10926,40,848744415,60800,77681,5.2,1.98,0.38,0.2,0.453,5.4,18.1,29.7,19.3,20.7,20.5,39.5
507051192,Waikiki,7193,42,480748025,53828,66836,4.71,1.92,0.41,0.2,0.438,5.1,17.3,28.8,20.4,23.3,24.2,32.1
507051193,Warnbro,6066,41,388398250,51599,64029,4.78,1.91,0.4,0.19,0.443,5.1,17.6,29.2,21.8,23.5,24.9,29.8
509011225,Albany,9121,48,499179019,42574,54729,5.31,1.96,0.37,0.16,0.477,7.2,20.7,32,27.9,26.4,22.9,22.8
509011226,Albany Region,2047,49,102447754,38709,50048,7.24,2.07,0.29,0.09,0.538,7.3,22,34.1,32.7,25.3,20.7,21.3
509011227,Bayonet Head - Lower King,2748,46,148655653,43284,54096,5.58,1.87,0.33,0.15,0.463,6.9,19.7,30.8,27.7,25.4,24.9,22
509011228,Denmark,3379,51,160298220,33988,47440,6.14,2.18,0.35,0.13,0.517,7.9,22.6,34.8,34.5,28.9,18.9,17.7
509011229,Gnowangerup,1895,44,145399674,53498,76728,6.34,2.31,0.36,0.16,0.528,5.8,21.1,34.5,22.9,21.6,21.6,33.9
509011230,Katanning,2536,44,143701762,43741,56665,4.36,1.94,0.44,0.2,0.457,5.9,19.8,31.5,23.5,31.4,22.4,22.7
509011231,Kojonup,2628,46,148283637,42405,56425,6.05,2.05,0.34,0.12,0.516,6.8,21.6,34.3,29,25.4,22.1,23.5
509011232,Little Grove - Elleker,1823,49,98265537,42620,53903,5.39,1.96,0.36,0.16,0.474,6.7,19.8,30.9,28.5,25.4,23.1,23.1
509011233,McKail - Willyung,5548,42,278293252,43339,50161,4.32,1.8,0.42,0.19,0.425,5,16.6,27.5,24.9,29.6,26.1,19.5
509011234,Plantagenet,2915,49,138965519,37759,47673,5.76,1.95,0.34,0.12,0.491,6.6,19.9,31.8,30.9,28.9,22.7,17.5
509011235,Stirling Range National Park,,,,,,,,,,,,,,,,,
509021236,Chittering,3140,47,198944343,48085,63358,5.76,2.11,0.37,0.14,0.48,5.7,18.9,31.1,24.9,23.9,21.7,29.6
509021237,Cunderdin,2231,48,167711822,53044,75173,5.5,2.12,0.39,0.14,0.506,6.4,22,35.1,22,22.7,21.8,33.5
509021238,Dowerin,2444,47,163094592,50002,66733,5.74,2.04,0.36,0.14,0.499,6.1,21,33.7,25.5,22.1,22.6,29.9
509021239,Gingin - Dandaragan,4958,48,285087815,40180,57501,7.33,2.31,0.31,0.12,0.522,6.7,21,34.1,31.1,24.5,19.3,25.2
509021240,Merredin,2924,46,215298669,53212,73632,5.39,2.05,0.38,0.16,0.5,7.4,22.4,34.7,22.4,21.5,21.7,34.4
509021241,Moora,3092,45,195792392,50184,63322,4.99,1.88,0.38,0.16,0.492,6.7,21.1,32.9,23.7,23.4,24.4,28.5
509021242,Mukinbudin,1735,48,115952239,50961,66831,7.71,2.22,0.29,0.08,0.512,6,18.9,30.9,28.3,18.7,17.7,35.3
509021243,Northam,5497,45,327397843,49707,59559,4.93,1.88,0.38,0.16,0.444,5.1,17.1,28.4,24,23.3,24.6,28.2
509021244,Toodyay,2428,51,142920735,45326,58864,6.2,2.11,0.34,0.12,0.485,5.3,18.4,30.7,27.6,23.5,20.8,28.1
509021245,York - Beverley,2935,51,175361801,42688,59748,7,2.2,0.31,0.1,0.522,6.3,20.8,33.9,30.4,22.8,19.6,27.2
509031246,Brookton,2216,49,162209759,53017,73199,5.81,2.12,0.36,0.15,0.496,6.6,21.1,33.7,23.2,21.1,22.2,33.5
509031247,Kulin,3047,46,262875306,59697,86273,6.19,2.3,0.37,0.19,0.501,5.8,20.8,33.8,20.4,19.9,19.9,39.7
509031248,Murray,1438,45,104599143,59056,72739,6.49,1.99,0.31,0.13,0.459,5.3,16.4,27.4,23.5,19,15.6,42
509031249,Narrogin,2494,46,146812277,48497,58866,4.61,1.87,0.41,0.21,0.436,5.5,17.9,28.9,23.2,25.2,24.2,27.3
509031250,Wagin,3036,49,194973383,49101,64220,5.47,1.95,0.36,0.14,0.492,7.8,21.7,33.6,24.6,23.7,23.8,28
510011262,Broome,8137,38,530473939,55493,65193,4.22,1.75,0.41,0.21,0.416,5.8,17.2,27.7,19.5,22.4,26.4,31.7
510011263,Derby - West Kimberley,2616,39,143766159,47066,54956,5.66,1.87,0.33,0.16,0.444,5.4,16.3,27.1,26,23.7,23.5,26.8
510011264,Halls Creek,853,37,44891859,42448,52628,5.24,1.91,0.36,0.2,0.455,7.4,18.8,30,29.7,24.4,23.9,21.9
510011265,Kununurra,4111,38,264413101,54348,64318,4.56,1.8,0.39,0.21,0.427,6.2,17.7,28.1,21.1,21.9,25.1,31.8
510011266,Roebuck,342,39,17833496,43793,52145,5.09,2.05,0.4,0.2,0.421,,14.3,25.9,25,30,20.9,24.1
510021267,East Pilbara,300,37,20561764,50895,68539,7.68,2.24,0.29,0.1,0.494,,17.3,30.2,27.6,19.6,16.9,35.9
510021268,Newman,2647,37,249724871,82782,94343,5.02,1.84,0.37,0.16,0.406,4,13.9,24,15.7,14.5,17.7,52.1
510021269,Port Hedland,2917,37,309093269,93269,105963,4.25,1.74,0.41,0.18,0.411,5.3,16.1,26.2,13.2,12.1,16.5,58.2
510021270,South Hedland,5764,34,516370697,82017,89585,4.59,1.77,0.38,0.18,0.389,3.2,12.9,23.1,15.2,13.9,18.7,52.2
510031271,Ashburton (WA),3714,38,390747690,105009,105209,4.86,1.51,0.31,0.14,0.402,5,15.5,24.9,15.2,12.7,13,59.2
510031272,Karratha,10121,36,979833521,83111,96812,4.83,1.81,0.37,0.17,0.426,5.2,16.8,27.3,15.1,14.6,17.7,52.6
510031273,Roebourne,2373,40,235063884,90137,99058,5.29,1.73,0.33,0.16,0.417,5.2,15.2,25.2,16,13.8,14.7,55.6
511011274,Esperance,7589,45,440923622,45490,58100,5.3,2.01,0.38,0.17,0.476,6.1,19.2,30.9,26.2,25.2,22.2,26.4
511011275,Esperance Region,1989,45,155670467,51552,78266,7.05,2.32,0.33,0.1,0.564,7.1,24.9,38.6,25.1,22,18.7,34.1
511021276,Carnarvon,3029,42,173515347,45034,57285,5.08,2,0.39,0.2,0.464,5.4,17.7,29.8,24.9,26.8,22.2,26
511021277,Exmouth,2376,40,144437058,46333,60790,5.03,2.11,0.42,0.21,0.458,5.8,18.4,30.3,23.7,27,21.9,27.4
511031278,Boulder,4334,39,304472874,61211,70252,4.34,1.83,0.42,0.22,0.392,4.1,13.9,24.2,17.4,20.4,24,38.2
511031279,Kalgoorlie,8558,39,648981236,65567,75833,4.54,1.8,0.4,0.2,0.413,5.5,15.9,26.2,17.5,18.9,21.9,41.8
511031280,Kalgoorlie - North,5290,38,426362625,72142,80598,4.15,1.7,0.41,0.21,0.399,5.8,15.6,25.5,15.4,17.7,20.3,46.6
511031281,Kalgoorlie Airport,,,,,,,,,,,,,,,,,
511031282,Kambalda - Coolgardie - Norseman,2160,42,159264706,62872,73734,5.07,1.95,0.38,0.19,0.407,3.4,13.4,24.1,18.6,20,19.4,42.1
511031283,Leinster - Leonora,811,44,49587601,53830,61144,5.65,1.88,0.33,0.14,0.431,4.3,14.7,25.7,24,20.3,23.4,32.4
511031284,Trafalgar (WA),,,,,,,,,,,,,,,,,
511041285,Geraldton,7211,45,442707571,48440,61393,4.96,1.95,0.39,0.17,0.455,6.7,19.2,30.3,23.6,24.8,23.6,28
511041286,Geraldton - East,4097,43,245159573,48326,59839,4.68,1.97,0.42,0.2,0.428,4.8,16.2,27.5,22,26.6,23.5,27.9
511041287,Geraldton - North,4375,43,283838877,52700,64877,4.8,1.99,0.41,0.19,0.433,4.3,16.1,27.5,20.7,24.1,23,32.2
511041288,Geraldton - South,6167,42,430451603,57311,69799,4.72,1.89,0.4,0.2,0.432,5.3,17,27.9,19.4,22.3,22.1,36.1
511041289,Irwin,2071,50,133640820,46785,64530,6.42,2.28,0.36,0.13,0.502,6.7,19.9,32.1,27,23,19.1,30.8
511041290,Meekatharra,1000,46,50971819,42315,50972,5.75,1.92,0.33,0.09,0.477,5.6,17.4,29.3,29,25.3,23.6,22
511041291,Morawa,2193,48,130045965,45399,59300,5.99,2.1,0.35,0.09,0.545,6.6,21.7,34.6,28.1,23.2,21.6,27.1
511041292,Northampton - Mullewa - Greenough,3180,48,170034301,39590,53470,7.54,2.21,0.29,0.09,0.55,7,21.4,34.3,32.9,23.4,19.7,23.9
597979799,Migratory - Offshore - Shipping (WA),,,,,,,,,,,,,,,,,
599999499,No usual address (WA),,,,,,,,,,,,,,,,,
601011001,Bridgewater - Gagebrook,2311,39,90524130,37525,39171,3.71,1.56,0.42,0.2,0.37,4.1,13.8,23.6,27.8,37,28.4,6.8
601011002,Brighton - Pontville,2875,40,143033113,45614,49751,3.3,1.6,0.48,0.27,0.362,4.2,14.1,24,20.4,31.3,31.9,16.3
601011003,Old Beach - Otago,2579,44,137517140,48928,53322,3.21,1.6,0.5,0.24,0.369,4.4,14.7,24.6,18.7,28.7,33.3,19.4
601021004,Bellerive - Rosny,3629,49,206547562,46321,56916,4.93,1.85,0.37,0.15,0.462,8.6,21,31.4,24.8,26.1,25.3,23.8
601021005,Cambridge,4853,47,290374927,49737,59834,4.13,1.78,0.43,0.2,0.428,6,18.3,28.8,21,26.4,25.5,27.1
601021006,Geilston Bay - Risdon,2013,45,108274074,50605,53787,3.76,1.59,0.42,0.2,0.378,4.3,14.6,24.5,21.3,24.7,32.6,21.5
601021007,Howrah - Tranmere,6279,46,353079308,48015,56232,4.65,1.78,0.38,0.15,0.431,6.2,18,28.4,23.7,24.9,27.4,24.1
601021008,Lindisfarne - Rose Bay,4215,49,227552539,45822,53986,4.45,1.78,0.4,0.16,0.429,6.3,17.8,28.3,24.5,26.6,26.5,22.5
601021009,Mornington - Warrane,1979,38,88556897,42976,44748,3.51,1.56,0.44,0.22,0.358,3.7,13.3,23,24.5,31.2,32.4,11.9
601021010,Risdon Vale,996,39,41394804,38904,41561,3.18,1.55,0.49,0.26,0.35,3.6,13.5,23.1,24.7,37.7,29.8,7.8
601021011,Rokeby,2375,38,105009410,41596,44214,3.37,1.53,0.45,0.23,0.373,4.9,14.9,24.8,24.9,33.4,30.9,10.8
601021012,South Arm,2644,47,149577071,47835,56572,4.16,1.75,0.42,0.2,0.425,6.3,18.4,28.6,22.2,26.3,27.3,24.2
601031013,Austins Ferry - Granton,2292,43,116055924,46059,50635,3.41,1.62,0.47,0.21,0.377,4.4,14.8,24.8,20.8,30.1,31.7,17.5
601031014,Berriedale - Chigwell,2650,43,122509928,44369,46230,3.44,1.54,0.45,0.21,0.369,4.2,14,23.7,23.2,30.4,33.9,12.5
601031015,Claremont (Tas.),3759,41,170505720,43413,45359,3.54,1.55,0.44,0.19,0.37,4,13.8,23.6,24.1,30.7,32.9,12.3
601031016,Derwent Park - Lutana,1997,42,93127371,44138,46634,3.37,1.56,0.46,0.21,0.358,4.1,13.4,23.1,21.7,31.4,33.9,13.1
601031017,Glenorchy,4714,42,205310099,41037,43553,4.01,1.59,0.4,0.18,0.383,4.3,14.4,24.5,26.8,31.6,30.5,11.2
601031018,Montrose - Rosetta,2492,46,121565077,45090,48782,3.59,1.62,0.45,0.19,0.376,4.3,14.6,24.4,22.1,30.4,31.9,15.6
601031019,Moonah,2694,41,124274487,42923,46130,3.95,1.61,0.41,0.16,0.396,5.6,15.7,25.7,26,30.3,30.3,13.4
601031020,New Norfolk,3030,44,138143873,41504,45592,4.03,1.64,0.41,0.17,0.397,4.7,15,25.4,25.9,30.9,29.4,13.7
601031021,West Moonah,2007,42,93095818,42321,46386,3.66,1.67,0.46,0.2,0.38,3.9,14.1,24.4,23.7,33,28.6,14.8
601041022,Kingston - Huntingfield,6202,42,325976497,46279,52560,3.97,1.68,0.42,0.19,0.409,6.1,17,27.1,23.2,27.6,29.6,19.7
601041023,Kingston Beach - Blackmans Bay,6094,47,348511876,47578,57189,4.54,1.78,0.39,0.16,0.445,7.1,19.6,30.2,23.7,25.6,26.9,23.8
601041024,Margate - Snug,4214,44,221502023,45897,52563,3.88,1.72,0.44,0.2,0.406,5.1,16.4,26.7,22.4,28.9,28.3,20.4
601041025,Mount Wellington,,,,,,,,,,,,,,,,,
601041026,Taroona - Bonnet Hill,2148,50,140499031,49876,65409,5.41,1.97,0.36,0.15,0.479,7.1,21,32.4,24.5,22.6,22,30.9
601051027,Hobart,5404,41,359752592,45167,66572,5.63,1.98,0.35,0.13,0.544,14.8,29.6,40.6,27.7,24,22.3,26
601051028,Lenah Valley - Mount Stuart,5176,44,306448110,51293,59206,4.32,1.71,0.4,0.18,0.421,6.2,17.8,28,22.2,23.4,27.4,27
601051029,Mount Nelson - Dynnyrne,2650,44,165763643,48619,62552,5.78,1.94,0.34,0.15,0.478,6.7,20.6,32.3,26.5,21.9,22.4,29.2
601051030,New Town,3262,44,190296878,49235,58337,4.72,1.76,0.37,0.16,0.445,7,19.5,30.1,23.9,23.8,27.2,25
601051031,Sandy Bay,7571,48,544918299,44585,71974,7.08,2.26,0.32,0.13,0.563,11.2,28.5,41.3,29.5,22.2,18.7,29.6
601051032,South Hobart - Fern Tree,3668,44,220905291,47509,60225,5.12,1.86,0.36,0.16,0.468,7.7,21.3,32.1,25.3,23.9,23.6,27.2
601051033,West Hobart,3742,44,244512074,50636,65343,4.9,1.86,0.38,0.18,0.475,10.5,23.2,33.6,23.5,23.4,23.6,29.5
601061034,Dodges Ferry - Lewisham,3940,46,182318765,41929,46274,3.73,1.66,0.45,0.22,0.391,4.5,15.3,25.5,24.8,31.3,30.1,13.8
601061035,Sorell - Richmond,4501,45,221030902,43758,49107,3.92,1.65,0.42,0.22,0.414,5.9,17.2,27.4,24.3,29.8,29.7,16.2
602011036,Invermay,1456,40,62717838,37937,43075,4.66,1.8,0.39,0.16,0.422,4.6,15.9,26.8,29.9,33,22.9,14.2
602011037,Kings Meadows - Punchbowl,2030,42,101130054,43574,49818,3.73,1.68,0.45,0.21,0.407,6.2,17.2,27.4,23.4,31.5,27.9,17.1
602011038,Launceston,3396,45,230135085,49034,67767,5.17,1.96,0.38,0.16,0.509,9.3,24.5,36.2,24.2,23.7,22.7,29.4
602011039,Legana,2166,45,113298066,44817,52308,4.25,1.76,0.41,0.18,0.427,5.6,17.7,28.2,24.6,27.6,27.4,20.5
602011040,Mowbray,1567,36,57923088,32544,36964,5.44,1.75,0.32,0.15,0.432,4.3,16.3,27.5,37.5,31.4,22.8,8.3
602011041,Newnham - Mayfield,3695,40,154486720,38635,41810,4.28,1.64,0.38,0.17,0.4,4.3,15,25.4,29.4,32.8,26.9,10.9
602011042,Newstead,2686,45,174219962,47403,64862,4.71,1.85,0.39,0.16,0.5,9.3,25.6,36.8,23.6,25.6,24.8,26
602011043,Norwood (Tas.),2261,48,126068657,44669,55758,4.88,1.8,0.37,0.16,0.461,8,21.3,32,25.7,27,26,21.2
602011044,Prospect Vale - Blackstone,3577,45,193395418,45864,54066,4.01,1.73,0.43,0.19,0.422,6.3,18.3,28.5,23.1,28.1,27.8,21
602011045,Ravenswood,1322,42,49567709,36669,37494,3.93,1.52,0.39,0.19,0.378,4.2,14.4,24.1,31.4,37,26.2,5.5
602011046,Riverside,3716,45,204084535,44999,54920,4.4,1.8,0.41,0.18,0.444,6.9,19.6,30.3,24.8,27.6,26,21.6
602011047,South Launceston,2360,39,118079397,43981,50034,3.81,1.68,0.44,0.2,0.397,5,16.1,26.4,23.5,30.4,28.6,17.5
602011048,Summerhill - Prospect,2484,42,117046905,43508,47120,3.62,1.58,0.44,0.21,0.379,4.3,14.7,24.8,23.4,31.2,30.6,14.8
602011049,Trevallyn,2760,45,160287860,48381,58075,4.59,1.8,0.39,0.16,0.441,6.3,19,29.7,23.9,24.7,26.2,25.3
602011050,Waverley - St Leonards,1690,41,77860569,42755,46071,3.26,1.55,0.47,0.2,0.379,6,16.2,25.8,22.7,34.3,31.4,11.6
602011051,West Launceston,2399,44,137187606,46839,57185,4.31,1.79,0.41,0.21,0.433,8,19.7,29.8,23.3,26.7,26.7,23.2
602011052,Youngtown - Relbia,2711,45,144606472,45419,53341,4.2,1.65,0.39,0.16,0.448,8,20.9,31.2,24.7,27.5,29.9,18
602021053,Beauty Point - Beaconsfield,1740,51,77942843,36302,44795,5.69,1.92,0.34,0.12,0.475,7.3,19.5,30.7,32.6,29.1,23.3,15.1
602021054,Deloraine,2900,48,122648924,34876,42293,5.5,1.93,0.35,0.14,0.468,5.8,18.5,29.8,34,30.5,21.4,14
602021055,Grindelwald - Lanena,3217,50,153886897,39636,47836,5.53,1.87,0.34,0.12,0.473,6.1,19.1,30.5,30.8,27.1,24.3,17.8
602021056,Hadspen - Carrick,1859,44,92277014,44883,49638,3.61,1.62,0.45,0.22,0.384,5.5,16,25.8,23.1,29.5,30.9,16.5
602021057,Westbury,2102,48,97469772,38617,46370,5.14,1.82,0.36,0.12,0.467,7.1,19.6,30.6,29.8,30.1,24.2,15.8
602031058,Dilston - Lilydale,2321,48,119117699,44504,51322,4.59,1.75,0.38,0.14,0.454,7,19.2,29.7,25.9,27.5,27.3,19.3
602031059,George Town,2869,47,137868978,40918,48055,5.36,1.85,0.35,0.12,0.449,5.9,17.7,28.5,29.5,27.1,24.5,18.9
602031060,Longford,2127,47,107629057,41839,50601,4.03,1.69,0.42,0.19,0.45,8.8,21.2,31.4,26.1,30.8,26.9,16.2
602031061,Northern Midlands,1807,46,85049134,39447,47066,4.38,1.73,0.39,0.16,0.474,7.4,21,32.4,29.1,32,24,14.9
602031062,Perth - Evandale,2788,46,142932706,43918,51267,3.95,1.7,0.43,0.19,0.427,7.3,19.1,29,23.6,30.2,28.2,17.9
602031064,St Helens - Scamander,2728,51,109540444,30186,40154,6.08,2.05,0.34,0.13,0.503,7.1,20.6,32.9,38.1,30.5,17.9,13.5
602031099,Flinders and Cape Barren Islands,502,52,23208216,35956,46232,5.79,1.92,0.33,0.07,0.509,7.7,22.1,34.2,33.7,27.9,23.4,15
602031100,Scottsdale - Bridport,3449,47,146864951,37126,42582,5.03,1.76,0.35,0.14,0.458,6.5,18.7,29.5,31.6,31.3,25.2,11.9
603011065,Central Highlands,1082,47,45495458,34463,42048,6.37,1.85,0.29,0.1,0.506,6.5,21.5,33.1,36.6,28.4,22.5,12.5
603011066,Derwent Valley,1525,46,70516223,41100,46240,4.66,1.78,0.38,0.15,0.418,4.4,15.2,25.8,26.1,30.8,26.7,16.3
603011067,Southern Midlands,3060,46,140470613,39717,45905,4.56,1.66,0.36,0.14,0.452,8.3,20.1,30.3,28.5,30.6,28.1,12.8
603011068,Wilderness - East,,,,,,,,,,,,,,,,,
603021069,Bruny Island - Kettering,1627,52,75928387,35167,46668,6.64,2.02,0.3,0.09,0.52,9.5,23.5,35.1,35.1,26.4,22,16.6
603021070,Cygnet,2043,49,87824614,32494,42988,6.25,1.99,0.32,0.12,0.516,8.4,22.5,33.9,36.6,28.4,21,14
603021071,Geeveston - Dover,1774,47,77560740,37127,43721,5.07,1.76,0.35,0.12,0.468,7.4,20.1,30.6,32,29.8,25,13.2
603021072,Huonville - Franklin,4407,45,205389964,40221,46605,4.74,1.76,0.37,0.14,0.45,6.6,18.9,29.5,29.5,29.1,25.8,15.6
603031073,Forestier - Tasman,1147,53,43129693,28728,37602,5.78,2.03,0.35,0.11,0.488,6,20.1,32,40,30,19.6,10.4
603031074,Triabunna - Bicheno,2267,52,93888082,33517,41415,5.56,1.81,0.33,0.11,0.486,8,21.4,32.8,34.5,33,20.8,11.7
604011075,Acton - Upper Burnie,1452,39,62966833,41612,43366,3.88,1.59,0.41,0.19,0.376,3.3,13.1,23.5,26.8,31.4,29.4,12.3
604011076,Burnie - Ulverstone Region,2859,47,137293424,41294,48021,5.57,1.86,0.33,0.12,0.464,6,17.7,29,29.6,26.5,25.1,18.8
604011077,Burnie - Wivenhoe,2046,44,104014447,42081,50838,4.68,1.79,0.38,0.15,0.447,7.2,19.8,30.4,27.3,28.9,25.5,18.3
604011078,Parklands - Camdale,2940,45,165874617,44875,56420,4.9,1.85,0.38,0.15,0.462,8.1,21.3,31.8,25.9,25.6,24.9,23.6
604011079,Penguin - Sulphur Creek,2681,47,138569327,43604,51686,4.63,1.8,0.39,0.16,0.44,6,18.2,28.9,26.2,27,26.3,20.5
604011080,Romaine - Havenview,1823,43,92455321,44844,50716,4.7,1.76,0.37,0.17,0.416,5.7,16.4,26.7,25.8,26.7,26.9,20.7
604011081,Somerset,1902,46,97428651,43842,51224,4.66,1.78,0.38,0.14,0.436,7.8,18.5,28.8,26.6,27.2,26.7,19.6
604011082,Ulverstone,3474,46,159817187,40250,46004,4.76,1.83,0.38,0.15,0.424,5,16,26.7,28.1,30,25,16.9
604011083,West Ulverstone,1881,47,93342793,42072,49624,4.6,1.81,0.39,0.19,0.429,6.1,18,28.4,26.7,29.1,25.7,18.5
604011084,Wynyard,2916,46,144642006,42343,49603,4.84,1.8,0.37,0.16,0.431,5.7,17.2,28,26.6,29.2,25.8,18.5
604021085,Devonport,6767,44,316766700,39286,46811,4.7,1.79,0.38,0.15,0.442,6.8,18.5,29.2,29.6,29.6,24.9,15.8
604021086,East Devonport,2092,44,92013813,37427,43984,4.66,1.77,0.38,0.16,0.446,6.2,18.5,29.2,30.6,32.3,22.8,14.3
604021087,Latrobe,2295,44,109721890,42034,47809,4.25,1.72,0.41,0.19,0.414,5.2,16.3,26.9,26.3,29.5,27.5,16.7
604021088,Miandetta - Don,1889,44,97496944,45454,51613,4.42,1.74,0.39,0.15,0.416,5,16.7,27.1,24.4,27.4,28.1,20.1
604021089,Port Sorell,3054,49,159312306,42011,52165,4.95,1.9,0.38,0.14,0.46,7,19.5,30.6,27.5,27.6,24.3,20.6
604021090,Quoiba - Spreyton,1716,44,84209559,43100,49073,4.66,1.78,0.38,0.18,0.426,5,16.4,27.2,26.7,28.4,26.1,18.7
604021091,Sheffield - Railton,3155,47,137917114,37594,43714,5.26,1.85,0.35,0.13,0.456,5,17.1,28.5,31.9,29.2,24.3,14.6
604021092,Turners Beach - Forth,1865,48,97933721,44254,52511,4.78,1.84,0.38,0.15,0.432,5.1,17,27.6,26.3,25.6,25,23.1
604031093,King Island,966,49,48816126,40582,50534,4.7,1.92,0.41,0.21,0.446,5,18.1,29.7,26.1,30.8,23.9,19.2
604031094,North West,2266,45,107234207,41164,47323,4.18,1.73,0.41,0.18,0.433,6,17.6,28.2,27,29.7,27.6,15.7
604031095,Smithton,2109,44,106241222,44102,50375,3.6,1.61,0.45,0.2,0.413,7,18.4,28.5,22.5,30.8,30.6,16.1
604031096,Waratah,2009,47,96750209,40957,48158,5.99,1.92,0.32,0.12,0.474,5.4,17.5,28.9,30.2,27.1,22.5,20.1
604031097,West Coast (Tas.),1968,44,111240740,46454,56525,5.98,2.01,0.34,0.17,0.443,4.5,15.9,27,27,23.4,21.5,28
604031098,Wilderness - West,,,,,,,,,,,,,,,,,
697979799,Migratory - Offshore - Shipping (Tas.),,,,,,,,,,,,,,,,,
699999499,No usual address (Tas.),,,,,,,,,,,,,,,,,
701011001,Darwin Airport,,,,,,,,,,,,,,,,,
701011002,Darwin City,6020,30,425380639,51473,70661,5.52,1.85,0.34,0.19,0.511,9.8,25.6,37.6,25.7,20.8,24.9,28.7
701011003,East Point,,,,,,,,,,,,,,,,,
701011004,Fannie Bay - The Gardens,2268,41,195028687,65554,85991,4.24,1.85,0.44,0.21,0.462,7.2,21.8,33.2,15.9,18.7,25,40.4
701011005,Larrakeyah,2860,34,234284551,63366,81918,4.55,1.8,0.4,0.21,0.474,9.3,23.5,34.2,18.6,17.9,25.3,38.2
701011006,Ludmilla - The Narrows,1440,40,100458477,60772,69763,3.79,1.67,0.44,0.24,0.402,5.3,17.1,27.5,16.4,20.6,28.1,34.9
701011007,Parap,1908,38,176460989,68583,92485,4.19,1.88,0.45,0.22,0.471,6.5,21.8,34.4,14.9,17.3,24.5,43.3
701011008,Stuart Park,3245,32,224167509,59225,69081,3.51,1.66,0.47,0.25,0.397,5.9,17.2,27.7,16.3,20.2,31.2,32.2
701011009,Woolner - Bayview - Winnellie,3862,38,268247366,52940,69458,5.18,1.86,0.36,0.2,0.481,8.9,22.3,34,23.6,21.9,23.4,31.1
701021010,Alawa,1398,40,86652741,54187,61983,4.07,1.72,0.42,0.25,0.395,4.5,15.6,26,19.3,23.1,27.7,29.9
701021011,Anula,1535,41,104106742,61625,67822,3.6,1.61,0.45,0.25,0.375,4.3,14.9,25.1,16,19.9,29.1,35
701021012,Berrimah,645,44,50147126,60802,77747,3.38,1.56,0.46,0.19,0.469,11.4,26.2,35.7,16.7,19.8,30.4,33.2
701021013,Brinkin - Nakara,2385,39,161500384,53967,67715,4.99,1.86,0.37,0.19,0.461,7.5,20.4,31.2,22.7,21.8,22.7,32.8
701021014,Buffalo Creek,,,,,,,,,,,,,,,,,
701021015,Charles Darwin,,,,,,,,,,,,,,,,,
701021016,Coconut Grove,1909,35,123574655,56987,64733,3.5,1.63,0.47,0.24,0.381,5,15.9,26.2,16.6,21.2,32.2,30
701021017,East Arm,21,47,1671098,74186,79576,,,,,,,,,,,,
701021018,Jingili,1172,41,80319727,57677,68532,3.65,1.77,0.48,0.28,0.39,4.4,15.7,26.3,15.3,23.9,26.3,34.4
701021019,Karama,3054,39,186633356,55296,61111,3.24,1.61,0.5,0.27,0.363,4.2,14.4,24.5,16.4,23.4,32.6,27.6
701021020,Leanyer,3281,40,226355915,61002,68990,3.38,1.63,0.48,0.25,0.38,4.9,15.7,26,15.3,20,30.9,33.8
701021021,Lyons (NT),2289,34,181920158,70536,79476,3.19,1.56,0.49,0.27,0.389,6.1,18.3,28.2,12.8,17,28.8,41.4
701021022,Malak - Marrara,2786,43,191042766,60339,68572,3.57,1.63,0.46,0.25,0.389,5.3,16.6,27,16.4,20.3,31.3,32
701021023,Millner,1822,38,114309346,56281,62738,3.43,1.61,0.47,0.25,0.375,4.5,15.3,25.3,15.8,23,31.8,29.5
701021024,Moil,1311,40,82799325,58381,63157,3.55,1.61,0.45,0.23,0.369,3.6,13.9,24.1,17.1,21.5,30.4,31
701021025,Nightcliff,2617,39,198839902,60069,75980,3.75,1.74,0.47,0.26,0.436,7.1,20.3,31.4,15.8,21,26.9,36.2
701021026,Rapid Creek,2282,38,163110591,60359,71477,3.62,1.68,0.46,0.24,0.408,6.7,18.2,28.5,16.7,19.6,28.9,34.8
701021027,Tiwi,1554,40,104721119,59815,67388,3.68,1.66,0.45,0.23,0.394,5.6,16.8,26.5,16.7,20.7,29.3,33.4
701021028,Wagaman,1490,38,84895460,49862,56977,3.89,1.69,0.43,0.23,0.396,4.6,15.9,26.3,20.6,25.9,29.9,23.6
701021029,Wanguri,1229,41,85226952,59949,69347,3.83,1.7,0.44,0.23,0.401,5.4,16.7,27.3,16.6,21.4,27.1,35
701021030,Wulagi,1548,41,106891875,61149,69052,3.64,1.67,0.46,0.26,0.378,4.3,15.2,25.3,15.7,19.8,30,34.5
701031031,Howard Springs,2371,44,176966520,63242,74638,3.42,1.7,0.5,0.27,0.396,5.6,16.9,27.6,14,19.8,29.8,36.4
701031032,Humpty Doo,5115,42,368129690,61983,71971,3.77,1.72,0.46,0.25,0.401,4.9,15.9,26.8,15.8,20.1,26.8,37.2
701031033,Koolpinyah,,,,,,,,,,,,,,,,,
701031034,Virginia,1969,45,139875099,62096,71039,3.71,1.66,0.45,0.27,0.399,5.4,16.6,27.1,15.5,21.3,27.2,36
