Measure,Year,SA3_MAIN11,SA2_NAME11,Estimates_resident_population
Estimated Resident Population,2002,40106,Prospect - Walkerville,26327
Estimated Resident Population,2003,40106,Prospect - Walkerville,26533
Estimated Resident Population,2004,40106,Prospect - Walkerville,26695
Estimated Resident Population,2005,40106,Prospect - Walkerville,26832
Estimated Resident Population,2006,40106,Prospect - Walkerville,27138
Estimated Resident Population,2007,40106,Prospect - Walkerville,27418
Estimated Resident Population,2008,40106,Prospect - Walkerville,27670
Estimated Resident Population,2009,40106,Prospect - Walkerville,27893
Estimated Resident Population,2010,40106,Prospect - Walkerville,28012
Estimated Resident Population,2011,40106,Prospect - Walkerville,27998
Estimated Resident Population,2012,40106,Prospect - Walkerville,28213
Estimated Resident Population,2013,40106,Prospect - Walkerville,28370
Estimated Resident Population,2014,40106,Prospect - Walkerville,28524
Estimated Resident Population,2015,40106,Prospect - Walkerville,28869
Estimated Resident Population,2016,40106,Prospect - Walkerville,28933
Estimated Resident Population,1991,40107,Unley,36837
Estimated Resident Population,1992,40107,Unley,36631
Estimated Resident Population,1993,40107,Unley,36500
Estimated Resident Population,1994,40107,Unley,36227
Estimated Resident Population,1995,40107,Unley,35967
Estimated Resident Population,1996,40107,Unley,36334
Estimated Resident Population,1997,40107,Unley,36448
Estimated Resident Population,1998,40107,Unley,36548
Estimated Resident Population,1999,40107,Unley,36493
Estimated Resident Population,2000,40107,Unley,36324
Estimated Resident Population,2001,40107,Unley,36405
Estimated Resident Population,2002,40107,Unley,36491
Estimated Resident Population,2003,40107,Unley,36668
Estimated Resident Population,2004,40107,Unley,36658
Estimated Resident Population,2005,40107,Unley,36805
Estimated Resident Population,2006,40107,Unley,37211
Estimated Resident Population,2007,40107,Unley,37512
Estimated Resident Population,2008,40107,Unley,37821
Estimated Resident Population,2009,40107,Unley,38113
Estimated Resident Population,2010,40107,Unley,38331
Estimated Resident Population,2011,40107,Unley,38374
Estimated Resident Population,2012,40107,Unley,38507
Estimated Resident Population,2013,40107,Unley,38545
Estimated Resident Population,2014,40107,Unley,38695
Estimated Resident Population,2015,40107,Unley,38828
Estimated Resident Population,2016,40107,Unley,38916
Estimated Resident Population,1991,40201,Gawler - Two Wells,20383
Estimated Resident Population,1992,40201,Gawler - Two Wells,21170
Estimated Resident Population,1993,40201,Gawler - Two Wells,21795
Estimated Resident Population,1994,40201,Gawler - Two Wells,22467
Estimated Resident Population,1995,40201,Gawler - Two Wells,22903
Estimated Resident Population,1996,40201,Gawler - Two Wells,23309
Estimated Resident Population,1997,40201,Gawler - Two Wells,24036
Estimated Resident Population,1998,40201,Gawler - Two Wells,24511
Estimated Resident Population,1999,40201,Gawler - Two Wells,24815
Estimated Resident Population,2000,40201,Gawler - Two Wells,25332
Estimated Resident Population,2001,40201,Gawler - Two Wells,25820
Estimated Resident Population,2002,40201,Gawler - Two Wells,26538
Estimated Resident Population,2003,40201,Gawler - Two Wells,27252
Estimated Resident Population,2004,40201,Gawler - Two Wells,27867
Estimated Resident Population,2005,40201,Gawler - Two Wells,28633
Estimated Resident Population,2006,40201,Gawler - Two Wells,29389
Estimated Resident Population,2007,40201,Gawler - Two Wells,30338
Estimated Resident Population,2008,40201,Gawler - Two Wells,30900
Estimated Resident Population,2009,40201,Gawler - Two Wells,31636
Estimated Resident Population,2010,40201,Gawler - Two Wells,32056
Estimated Resident Population,2011,40201,Gawler - Two Wells,32264
Estimated Resident Population,2012,40201,Gawler - Two Wells,32617
Estimated Resident Population,2013,40201,Gawler - Two Wells,33048
Estimated Resident Population,2014,40201,Gawler - Two Wells,33726
Estimated Resident Population,2015,40201,Gawler - Two Wells,34244
Estimated Resident Population,2016,40201,Gawler - Two Wells,34893
Estimated Resident Population,1991,40202,Playford,63048
Estimated Resident Population,1992,40202,Playford,63600
Estimated Resident Population,1993,40202,Playford,63781
Estimated Resident Population,1994,40202,Playford,64222
Estimated Resident Population,1995,40202,Playford,64805
Estimated Resident Population,1996,40202,Playford,65214
Estimated Resident Population,1997,40202,Playford,65784
Estimated Resident Population,1998,40202,Playford,66898
Estimated Resident Population,1999,40202,Playford,67403
Estimated Resident Population,2000,40202,Playford,68147
Estimated Resident Population,2001,40202,Playford,68692
Estimated Resident Population,2002,40202,Playford,69239
Estimated Resident Population,2003,40202,Playford,69797
Estimated Resident Population,2004,40202,Playford,70308
Estimated Resident Population,2005,40202,Playford,71163
Estimated Resident Population,2006,40202,Playford,72128
Estimated Resident Population,2007,40202,Playford,73402
Estimated Resident Population,2008,40202,Playford,75261
Estimated Resident Population,2009,40202,Playford,77242
Estimated Resident Population,2010,40202,Playford,79357
Estimated Resident Population,2011,40202,Playford,81460
Estimated Resident Population,2012,40202,Playford,83838
Estimated Resident Population,2013,40202,Playford,86069
Estimated Resident Population,2014,40202,Playford,88256
Estimated Resident Population,2015,40202,Playford,89947
Estimated Resident Population,2016,40202,Playford,91465
Estimated Resident Population,1991,40203,Port Adelaide - East,51918
Estimated Resident Population,1992,40203,Port Adelaide - East,51977
Estimated Resident Population,1993,40203,Port Adelaide - East,51497
Estimated Resident Population,1994,40203,Port Adelaide - East,50921
Estimated Resident Population,1995,40203,Port Adelaide - East,50688
Estimated Resident Population,1996,40203,Port Adelaide - East,50196
Estimated Resident Population,1997,40203,Port Adelaide - East,50584
Estimated Resident Population,1998,40203,Port Adelaide - East,51307
Estimated Resident Population,1999,40203,Port Adelaide - East,51629
Estimated Resident Population,2000,40203,Port Adelaide - East,52037
Estimated Resident Population,2001,40203,Port Adelaide - East,52352
Estimated Resident Population,2002,40203,Port Adelaide - East,52976
Estimated Resident Population,2003,40203,Port Adelaide - East,53828
Estimated Resident Population,2004,40203,Port Adelaide - East,54279
Estimated Resident Population,2005,40203,Port Adelaide - East,55031
Estimated Resident Population,2006,40203,Port Adelaide - East,56385
Estimated Resident Population,2007,40203,Port Adelaide - East,58050
Estimated Resident Population,2008,40203,Port Adelaide - East,59380
Estimated Resident Population,2009,40203,Port Adelaide - East,60595
Estimated Resident Population,2010,40203,Port Adelaide - East,61893
Estimated Resident Population,2011,40203,Port Adelaide - East,62923
Estimated Resident Population,2012,40203,Port Adelaide - East,64058
Estimated Resident Population,2013,40203,Port Adelaide - East,65410
Estimated Resident Population,2014,40203,Port Adelaide - East,66810
Estimated Resident Population,2015,40203,Port Adelaide - East,68209
Estimated Resident Population,2016,40203,Port Adelaide - East,69599
Estimated Resident Population,1991,40204,Salisbury,107604
Estimated Resident Population,1992,40204,Salisbury,108103
Estimated Resident Population,1993,40204,Salisbury,108128
Estimated Resident Population,1994,40204,Salisbury,109297
Estimated Resident Population,1995,40204,Salisbury,109854
Estimated Resident Population,1996,40204,Salisbury,110103
Estimated Resident Population,1997,40204,Salisbury,110753
Estimated Resident Population,1998,40204,Salisbury,111406
Estimated Resident Population,1999,40204,Salisbury,111773
Estimated Resident Population,2000,40204,Salisbury,112513
Estimated Resident Population,2001,40204,Salisbury,112801
Estimated Resident Population,2002,40204,Salisbury,113789
Estimated Resident Population,2003,40204,Salisbury,115031
Estimated Resident Population,2004,40204,Salisbury,116401
Estimated Resident Population,2005,40204,Salisbury,118205
Estimated Resident Population,2006,40204,Salisbury,119839
Estimated Resident Population,2007,40204,Salisbury,122368
Estimated Resident Population,2008,40204,Salisbury,124834
Estimated Resident Population,2009,40204,Salisbury,127448
Estimated Resident Population,2010,40204,Salisbury,129750
Estimated Resident Population,2011,40204,Salisbury,131401
Estimated Resident Population,2012,40204,Salisbury,133038
Estimated Resident Population,2013,40204,Salisbury,134670
Estimated Resident Population,2014,40204,Salisbury,136234
Estimated Resident Population,2015,40204,Salisbury,137826
Estimated Resident Population,2016,40204,Salisbury,139529
Estimated Resident Population,1991,40205,Tea Tree Gully,83121
Estimated Resident Population,1992,40205,Tea Tree Gully,84774
Estimated Resident Population,1993,40205,Tea Tree Gully,86419
Estimated Resident Population,1994,40205,Tea Tree Gully,88409
Estimated Resident Population,1995,40205,Tea Tree Gully,89948
Estimated Resident Population,1996,40205,Tea Tree Gully,90961
Estimated Resident Population,1997,40205,Tea Tree Gully,91498
Estimated Resident Population,1998,40205,Tea Tree Gully,92449
Estimated Resident Population,1999,40205,Tea Tree Gully,93525
Estimated Resident Population,2000,40205,Tea Tree Gully,94295
Estimated Resident Population,2001,40205,Tea Tree Gully,94873
Estimated Resident Population,2002,40205,Tea Tree Gully,94975
Estimated Resident Population,2003,40205,Tea Tree Gully,95015
Estimated Resident Population,2004,40205,Tea Tree Gully,94666
Estimated Resident Population,2005,40205,Tea Tree Gully,94434
Estimated Resident Population,2006,40205,Tea Tree Gully,94449
Estimated Resident Population,2007,40205,Tea Tree Gully,94413
Estimated Resident Population,2008,40205,Tea Tree Gully,94515
Estimated Resident Population,2009,40205,Tea Tree Gully,94611
Estimated Resident Population,2010,40205,Tea Tree Gully,94595
Estimated Resident Population,2011,40205,Tea Tree Gully,94259
Estimated Resident Population,2012,40205,Tea Tree Gully,94522
Estimated Resident Population,2013,40205,Tea Tree Gully,94628
Estimated Resident Population,2014,40205,Tea Tree Gully,94884
Estimated Resident Population,2015,40205,Tea Tree Gully,95148
Estimated Resident Population,2016,40205,Tea Tree Gully,95290
Estimated Resident Population,1991,40301,Holdfast Bay,30940
Estimated Resident Population,1992,40301,Holdfast Bay,30818
Estimated Resident Population,1993,40301,Holdfast Bay,30730
Estimated Resident Population,1994,40301,Holdfast Bay,30615
Estimated Resident Population,1995,40301,Holdfast Bay,30526
Estimated Resident Population,1996,40301,Holdfast Bay,30653
Estimated Resident Population,1997,40301,Holdfast Bay,30832
Estimated Resident Population,1998,40301,Holdfast Bay,30940
Estimated Resident Population,1999,40301,Holdfast Bay,31476
Estimated Resident Population,2000,40301,Holdfast Bay,31739
Estimated Resident Population,2001,40301,Holdfast Bay,31952
Estimated Resident Population,2002,40301,Holdfast Bay,31922
Estimated Resident Population,2003,40301,Holdfast Bay,32136
Estimated Resident Population,2004,40301,Holdfast Bay,32221
Estimated Resident Population,2005,40301,Holdfast Bay,32497
Estimated Resident Population,2006,40301,Holdfast Bay,32850
Estimated Resident Population,2007,40301,Holdfast Bay,33275
Estimated Resident Population,2008,40301,Holdfast Bay,33819
Estimated Resident Population,2009,40301,Holdfast Bay,34104
Estimated Resident Population,2010,40301,Holdfast Bay,34364
Estimated Resident Population,2011,40301,Holdfast Bay,34524
Estimated Resident Population,2012,40301,Holdfast Bay,34555
Estimated Resident Population,2013,40301,Holdfast Bay,34581
Estimated Resident Population,2014,40301,Holdfast Bay,34602
Estimated Resident Population,2015,40301,Holdfast Bay,34646
Estimated Resident Population,2016,40301,Holdfast Bay,34689
Estimated Resident Population,1991,40302,Marion,78782
Estimated Resident Population,1992,40302,Marion,79121
Estimated Resident Population,1993,40302,Marion,79147
Estimated Resident Population,1994,40302,Marion,78905
Estimated Resident Population,1995,40302,Marion,78495
Estimated Resident Population,1996,40302,Marion,78539
Estimated Resident Population,1997,40302,Marion,78475
Estimated Resident Population,1998,40302,Marion,78720
Estimated Resident Population,1999,40302,Marion,79227
Estimated Resident Population,2000,40302,Marion,79681
Estimated Resident Population,2001,40302,Marion,79930
Estimated Resident Population,2002,40302,Marion,80283
Estimated Resident Population,2003,40302,Marion,80590
Estimated Resident Population,2004,40302,Marion,80918
Estimated Resident Population,2005,40302,Marion,81288
Estimated Resident Population,2006,40302,Marion,81952
Estimated Resident Population,2007,40302,Marion,82945
Estimated Resident Population,2008,40302,Marion,83886
Estimated Resident Population,2009,40302,Marion,85262
Estimated Resident Population,2010,40302,Marion,86485
Estimated Resident Population,2011,40302,Marion,87102
Estimated Resident Population,2012,40302,Marion,88296
Estimated Resident Population,2013,40302,Marion,89250
Estimated Resident Population,2014,40302,Marion,90206
Estimated Resident Population,2015,40302,Marion,91124
Estimated Resident Population,2016,40302,Marion,92098
Estimated Resident Population,1991,40303,Mitcham,62318
Estimated Resident Population,1992,40303,Mitcham,62540
Estimated Resident Population,1993,40303,Mitcham,61799
Estimated Resident Population,1994,40303,Mitcham,61129
Estimated Resident Population,1995,40303,Mitcham,60471
Estimated Resident Population,1996,40303,Mitcham,60148
Estimated Resident Population,1997,40303,Mitcham,60268
Estimated Resident Population,1998,40303,Mitcham,60351
Estimated Resident Population,1999,40303,Mitcham,60550
Estimated Resident Population,2000,40303,Mitcham,60671
Estimated Resident Population,2001,40303,Mitcham,60827
Estimated Resident Population,2002,40303,Mitcham,61085
Estimated Resident Population,2003,40303,Mitcham,61509
Estimated Resident Population,2004,40303,Mitcham,61669
Estimated Resident Population,2005,40303,Mitcham,61948
Estimated Resident Population,2006,40303,Mitcham,62339
Estimated Resident Population,2007,40303,Mitcham,62683
Estimated Resident Population,2008,40303,Mitcham,62903
Estimated Resident Population,2009,40303,Mitcham,63341
Estimated Resident Population,2010,40303,Mitcham,63583
Estimated Resident Population,2011,40303,Mitcham,63717
Estimated Resident Population,2012,40303,Mitcham,64062
Estimated Resident Population,2013,40303,Mitcham,64318
Estimated Resident Population,2014,40303,Mitcham,64639
Estimated Resident Population,2015,40303,Mitcham,64886
Estimated Resident Population,2016,40303,Mitcham,65069
Estimated Resident Population,1991,40304,Onkaparinga,133465
Estimated Resident Population,1992,40304,Onkaparinga,137938
Estimated Resident Population,1993,40304,Onkaparinga,140773
Estimated Resident Population,1994,40304,Onkaparinga,142884
Estimated Resident Population,1995,40304,Onkaparinga,144457
Estimated Resident Population,1996,40304,Onkaparinga,145197
Estimated Resident Population,1997,40304,Onkaparinga,146530
Estimated Resident Population,1998,40304,Onkaparinga,147781
Estimated Resident Population,1999,40304,Onkaparinga,149073
Estimated Resident Population,2000,40304,Onkaparinga,150406
Estimated Resident Population,2001,40304,Onkaparinga,151302
Estimated Resident Population,2002,40304,Onkaparinga,151861
Estimated Resident Population,2003,40304,Onkaparinga,152218
Estimated Resident Population,2004,40304,Onkaparinga,152452
Estimated Resident Population,2005,40304,Onkaparinga,153223
Estimated Resident Population,2006,40304,Onkaparinga,154581
Estimated Resident Population,2007,40304,Onkaparinga,156175
Estimated Resident Population,2008,40304,Onkaparinga,158124
Estimated Resident Population,2009,40304,Onkaparinga,160605
Estimated Resident Population,2010,40304,Onkaparinga,162871
Estimated Resident Population,2011,40304,Onkaparinga,164674
Estimated Resident Population,2012,40304,Onkaparinga,166251
Estimated Resident Population,2013,40304,Onkaparinga,167421
Estimated Resident Population,2014,40304,Onkaparinga,168560
Estimated Resident Population,2015,40304,Onkaparinga,169590
Estimated Resident Population,2016,40304,Onkaparinga,170376
Estimated Resident Population,1991,40401,Charles Sturt,101967
Estimated Resident Population,1992,40401,Charles Sturt,101389
Estimated Resident Population,1993,40401,Charles Sturt,100607
Estimated Resident Population,1994,40401,Charles Sturt,100051
Estimated Resident Population,1995,40401,Charles Sturt,99498
Estimated Resident Population,1996,40401,Charles Sturt,99576
Estimated Resident Population,1997,40401,Charles Sturt,99954
Estimated Resident Population,1998,40401,Charles Sturt,100136
Estimated Resident Population,1999,40401,Charles Sturt,100257
Estimated Resident Population,2000,40401,Charles Sturt,100316
Estimated Resident Population,2001,40401,Charles Sturt,100304
Estimated Resident Population,2002,40401,Charles Sturt,100237
Estimated Resident Population,2003,40401,Charles Sturt,100092
Estimated Resident Population,2004,40401,Charles Sturt,100103
Estimated Resident Population,2005,40401,Charles Sturt,100140
Estimated Resident Population,2006,40401,Charles Sturt,100659
Estimated Resident Population,2007,40401,Charles Sturt,101214
Estimated Resident Population,2008,40401,Charles Sturt,102025
Estimated Resident Population,2009,40401,Charles Sturt,103574
Estimated Resident Population,2010,40401,Charles Sturt,104803
Estimated Resident Population,2011,40401,Charles Sturt,105807
Estimated Resident Population,2012,40401,Charles Sturt,107037
Estimated Resident Population,2013,40401,Charles Sturt,108187
Estimated Resident Population,2014,40401,Charles Sturt,109609
Estimated Resident Population,2015,40401,Charles Sturt,110821
Estimated Resident Population,2016,40401,Charles Sturt,111505
Estimated Resident Population,1991,40402,Port Adelaide - West,56168
Estimated Resident Population,1992,40402,Port Adelaide - West,55823
Estimated Resident Population,1993,40402,Port Adelaide - West,55334
Estimated Resident Population,1994,40402,Port Adelaide - West,54849
Estimated Resident Population,1995,40402,Port Adelaide - West,54537
Estimated Resident Population,1996,40402,Port Adelaide - West,54536
Estimated Resident Population,1997,40402,Port Adelaide - West,54559
Estimated Resident Population,1998,40402,Port Adelaide - West,54596
Estimated Resident Population,1999,40402,Port Adelaide - West,54438
Estimated Resident Population,2000,40402,Port Adelaide - West,54223
Estimated Resident Population,2001,40402,Port Adelaide - West,53959
Estimated Resident Population,2002,40402,Port Adelaide - West,53995
Estimated Resident Population,2003,40402,Port Adelaide - West,54068
Estimated Resident Population,2004,40402,Port Adelaide - West,54010
Estimated Resident Population,2005,40402,Port Adelaide - West,53991
Estimated Resident Population,2006,40402,Port Adelaide - West,53974
Estimated Resident Population,2007,40402,Port Adelaide - West,54567
Estimated Resident Population,2008,40402,Port Adelaide - West,55549
Estimated Resident Population,2009,40402,Port Adelaide - West,56515
Estimated Resident Population,2010,40402,Port Adelaide - West,57467
Estimated Resident Population,2011,40402,Port Adelaide - West,58430
Estimated Resident Population,2012,40402,Port Adelaide - West,58966
Estimated Resident Population,2013,40402,Port Adelaide - West,59296
Estimated Resident Population,2014,40402,Port Adelaide - West,59457
Estimated Resident Population,2015,40402,Port Adelaide - West,59445
Estimated Resident Population,2016,40402,Port Adelaide - West,59256
Estimated Resident Population,1991,40403,West Torrens,55072
Estimated Resident Population,1992,40403,West Torrens,54822
Estimated Resident Population,1993,40403,West Torrens,54298
Estimated Resident Population,1994,40403,West Torrens,54052
Estimated Resident Population,1995,40403,West Torrens,53789
Estimated Resident Population,1996,40403,West Torrens,53917
Estimated Resident Population,1997,40403,West Torrens,54173
Estimated Resident Population,1998,40403,West Torrens,54340
Estimated Resident Population,1999,40403,West Torrens,54819
Estimated Resident Population,2000,40403,West Torrens,54688
Estimated Resident Population,2001,40403,West Torrens,54771
Estimated Resident Population,2002,40403,West Torrens,55115
Estimated Resident Population,2003,40403,West Torrens,55355
Estimated Resident Population,2004,40403,West Torrens,55608
Estimated Resident Population,2005,40403,West Torrens,55858
Estimated Resident Population,2006,40403,West Torrens,56548
Estimated Resident Population,2007,40403,West Torrens,57357
Estimated Resident Population,2008,40403,West Torrens,57972
Estimated Resident Population,2009,40403,West Torrens,58806
Estimated Resident Population,2010,40403,West Torrens,59580
Estimated Resident Population,2011,40403,West Torrens,60015
Estimated Resident Population,2012,40403,West Torrens,60701
Estimated Resident Population,2013,40403,West Torrens,61314
Estimated Resident Population,2014,40403,West Torrens,61892
Estimated Resident Population,2015,40403,West Torrens,62406
Estimated Resident Population,2016,40403,West Torrens,62758
Estimated Resident Population,1991,40501,Barossa,27038
Estimated Resident Population,1992,40501,Barossa,27598
Estimated Resident Population,1993,40501,Barossa,27773
Estimated Resident Population,1994,40501,Barossa,28019
Estimated Resident Population,1995,40501,Barossa,28331
Estimated Resident Population,1996,40501,Barossa,28538
Estimated Resident Population,1997,40501,Barossa,28758
Estimated Resident Population,1998,40501,Barossa,29086
Estimated Resident Population,1999,40501,Barossa,29215
Estimated Resident Population,2000,40501,Barossa,29381
Estimated Resident Population,2001,40501,Barossa,29681
Estimated Resident Population,2002,40501,Barossa,29985
Estimated Resident Population,2003,40501,Barossa,30462
Estimated Resident Population,2004,40501,Barossa,30987
Estimated Resident Population,2005,40501,Barossa,31432
Estimated Resident Population,2006,40501,Barossa,31746
Estimated Resident Population,2007,40501,Barossa,32119
Estimated Resident Population,2008,40501,Barossa,32434
Estimated Resident Population,2009,40501,Barossa,32796
Estimated Resident Population,2010,40501,Barossa,33345
Estimated Resident Population,2011,40501,Barossa,33715
Estimated Resident Population,2012,40501,Barossa,34279
Estimated Resident Population,2013,40501,Barossa,34781
Estimated Resident Population,2014,40501,Barossa,35352
Estimated Resident Population,2015,40501,Barossa,35940
Estimated Resident Population,2016,40501,Barossa,36493
Estimated Resident Population,1991,40502,Lower North,22144
Estimated Resident Population,1992,40502,Lower North,22214
Estimated Resident Population,1993,40502,Lower North,22269
Estimated Resident Population,1994,40502,Lower North,22230
Estimated Resident Population,1995,40502,Lower North,22110
Estimated Resident Population,1996,40502,Lower North,22016
Estimated Resident Population,1997,40502,Lower North,22039
Estimated Resident Population,1998,40502,Lower North,21827
Estimated Resident Population,1999,40502,Lower North,21797
Estimated Resident Population,2000,40502,Lower North,21801
Estimated Resident Population,2001,40502,Lower North,21769
Estimated Resident Population,2002,40502,Lower North,21902
Estimated Resident Population,2003,40502,Lower North,21761
Estimated Resident Population,2004,40502,Lower North,21750
Estimated Resident Population,2005,40502,Lower North,21744
Estimated Resident Population,2006,40502,Lower North,21772
Estimated Resident Population,2007,40502,Lower North,21856
Estimated Resident Population,2008,40502,Lower North,21951
Estimated Resident Population,2009,40502,Lower North,22067
Estimated Resident Population,2010,40502,Lower North,22235
Estimated Resident Population,2011,40502,Lower North,22358
Estimated Resident Population,2012,40502,Lower North,22518
Estimated Resident Population,2013,40502,Lower North,22696
Estimated Resident Population,2014,40502,Lower North,22853
Estimated Resident Population,2015,40502,Lower North,22972
Estimated Resident Population,2016,40502,Lower North,23051
Estimated Resident Population,1991,40503,Mid North,30827
Estimated Resident Population,1992,40503,Mid North,30782
Estimated Resident Population,1993,40503,Mid North,30766
Estimated Resident Population,1994,40503,Mid North,30431
Estimated Resident Population,1995,40503,Mid North,29931
Estimated Resident Population,1996,40503,Mid North,29529
Estimated Resident Population,1997,40503,Mid North,29366
Estimated Resident Population,1998,40503,Mid North,29105
Estimated Resident Population,1999,40503,Mid North,28830
Estimated Resident Population,2000,40503,Mid North,28599
Estimated Resident Population,2001,40503,Mid North,28324
Estimated Resident Population,2002,40503,Mid North,28286
Estimated Resident Population,2003,40503,Mid North,28212
Estimated Resident Population,2004,40503,Mid North,28088
Estimated Resident Population,2005,40503,Mid North,28034
Estimated Resident Population,2006,40503,Mid North,28089
Estimated Resident Population,2007,40503,Mid North,28149
Estimated Resident Population,2008,40503,Mid North,28040
Estimated Resident Population,2009,40503,Mid North,27932
Estimated Resident Population,2010,40503,Mid North,27861
Estimated Resident Population,2011,40503,Mid North,27690
Estimated Resident Population,2012,40503,Mid North,27788
Estimated Resident Population,2013,40503,Mid North,27876
Estimated Resident Population,2014,40503,Mid North,27979
Estimated Resident Population,2015,40503,Mid North,27957
Estimated Resident Population,2016,40503,Mid North,27890
Estimated Resident Population,1991,40504,Yorke Peninsula,21852
Estimated Resident Population,1992,40504,Yorke Peninsula,22001
Estimated Resident Population,1993,40504,Yorke Peninsula,22279
Estimated Resident Population,1994,40504,Yorke Peninsula,22214
Estimated Resident Population,1995,40504,Yorke Peninsula,22200
Estimated Resident Population,1996,40504,Yorke Peninsula,22090
Estimated Resident Population,1997,40504,Yorke Peninsula,22146
Estimated Resident Population,1998,40504,Yorke Peninsula,22232
Estimated Resident Population,1999,40504,Yorke Peninsula,22274
Estimated Resident Population,2000,40504,Yorke Peninsula,22384
Estimated Resident Population,2001,40504,Yorke Peninsula,22481
Estimated Resident Population,2002,40504,Yorke Peninsula,22544
Estimated Resident Population,2003,40504,Yorke Peninsula,22696
Estimated Resident Population,2004,40504,Yorke Peninsula,22799
Estimated Resident Population,2005,40504,Yorke Peninsula,23006
Estimated Resident Population,2006,40504,Yorke Peninsula,23148
Estimated Resident Population,2007,40504,Yorke Peninsula,23471
Estimated Resident Population,2008,40504,Yorke Peninsula,23773
Estimated Resident Population,2009,40504,Yorke Peninsula,24122
Estimated Resident Population,2010,40504,Yorke Peninsula,24292
Estimated Resident Population,2011,40504,Yorke Peninsula,24352
Estimated Resident Population,2012,40504,Yorke Peninsula,24694
Estimated Resident Population,2013,40504,Yorke Peninsula,24977
Estimated Resident Population,2014,40504,Yorke Peninsula,25270
Estimated Resident Population,2015,40504,Yorke Peninsula,25520
Estimated Resident Population,2016,40504,Yorke Peninsula,25729
Estimated Resident Population,1991,40601,Eyre Peninsula and South West,59693
Estimated Resident Population,1992,40601,Eyre Peninsula and South West,59686
Estimated Resident Population,1993,40601,Eyre Peninsula and South West,59102
Estimated Resident Population,1994,40601,Eyre Peninsula and South West,58668
Estimated Resident Population,1995,40601,Eyre Peninsula and South West,57842
Estimated Resident Population,1996,40601,Eyre Peninsula and South West,57372
Estimated Resident Population,1997,40601,Eyre Peninsula and South West,57092
Estimated Resident Population,1998,40601,Eyre Peninsula and South West,56769
Estimated Resident Population,1999,40601,Eyre Peninsula and South West,56598
Estimated Resident Population,2000,40601,Eyre Peninsula and South West,56253
Estimated Resident Population,2001,40601,Eyre Peninsula and South West,56054
Estimated Resident Population,2002,40601,Eyre Peninsula and South West,56190
Estimated Resident Population,2003,40601,Eyre Peninsula and South West,56237
Estimated Resident Population,2004,40601,Eyre Peninsula and South West,56320
Estimated Resident Population,2005,40601,Eyre Peninsula and South West,56257
Estimated Resident Population,2006,40601,Eyre Peninsula and South West,56478
Estimated Resident Population,2007,40601,Eyre Peninsula and South West,56799
Estimated Resident Population,2008,40601,Eyre Peninsula and South West,57021
Estimated Resident Population,2009,40601,Eyre Peninsula and South West,57297
Estimated Resident Population,2010,40601,Eyre Peninsula and South West,57570
Estimated Resident Population,2011,40601,Eyre Peninsula and South West,57707
Estimated Resident Population,2012,40601,Eyre Peninsula and South West,57995
Estimated Resident Population,2013,40601,Eyre Peninsula and South West,58211
Estimated Resident Population,2014,40601,Eyre Peninsula and South West,58486
Estimated Resident Population,2015,40601,Eyre Peninsula and South West,58596
Estimated Resident Population,2016,40601,Eyre Peninsula and South West,58473
Estimated Resident Population,1991,40602,Outback - North and East,31308
Estimated Resident Population,1992,40602,Outback - North and East,31058
Estimated Resident Population,1993,40602,Outback - North and East,30633
Estimated Resident Population,1994,40602,Outback - North and East,30404
Estimated Resident Population,1995,40602,Outback - North and East,29915
Estimated Resident Population,1996,40602,Outback - North and East,29336
Estimated Resident Population,1997,40602,Outback - North and East,29051
Estimated Resident Population,1998,40602,Outback - North and East,29325
Estimated Resident Population,1999,40602,Outback - North and East,29520
Estimated Resident Population,2000,40602,Outback - North and East,29579
Estimated Resident Population,2001,40602,Outback - North and East,29373
Estimated Resident Population,2002,40602,Outback - North and East,28314
Estimated Resident Population,2003,40602,Outback - North and East,28283
Estimated Resident Population,2004,40602,Outback - North and East,27997
Estimated Resident Population,2005,40602,Outback - North and East,27714
Estimated Resident Population,2006,40602,Outback - North and East,27761
Estimated Resident Population,2007,40602,Outback - North and East,28128
Estimated Resident Population,2008,40602,Outback - North and East,28532
Estimated Resident Population,2009,40602,Outback - North and East,28761
Estimated Resident Population,2010,40602,Outback - North and East,29008
Estimated Resident Population,2011,40602,Outback - North and East,29169
Estimated Resident Population,2012,40602,Outback - North and East,28996
Estimated Resident Population,2013,40602,Outback - North and East,28756
Estimated Resident Population,2014,40602,Outback - North and East,28395
Estimated Resident Population,2015,40602,Outback - North and East,28032
Estimated Resident Population,2016,40602,Outback - North and East,27372
Estimated Resident Population,1991,40701,Fleurieu - Kangaroo Island,29229
Estimated Resident Population,1992,40701,Fleurieu - Kangaroo Island,29711
Estimated Resident Population,1993,40701,Fleurieu - Kangaroo Island,30614
Estimated Resident Population,1994,40701,Fleurieu - Kangaroo Island,31329
Estimated Resident Population,1995,40701,Fleurieu - Kangaroo Island,32293
Estimated Resident Population,1996,40701,Fleurieu - Kangaroo Island,33352
Estimated Resident Population,1997,40701,Fleurieu - Kangaroo Island,34084
Estimated Resident Population,1998,40701,Fleurieu - Kangaroo Island,34929
Estimated Resident Population,1999,40701,Fleurieu - Kangaroo Island,35689
Estimated Resident Population,2000,40701,Fleurieu - Kangaroo Island,36339
Estimated Resident Population,2001,40701,Fleurieu - Kangaroo Island,37212
Estimated Resident Population,2002,40701,Fleurieu - Kangaroo Island,38289
